Human gene stable ID	Protein stable ID
	ENSDARP00000130844
ENSG00000163918	ENSDARP00000142388
ENSG00000163918	ENSDARP00000142499
ENSG00000163918	ENSDARP00000142510
ENSG00000163918	ENSDARP00000142584
ENSG00000163918	ENSDARP00000142250
ENSG00000163918	ENSDARP00000142407
ENSG00000163918	ENSDARP00000139939
ENSG00000163918	ENSDARP00000070094
ENSG00000163918	ENSDARP00000062249
ENSG00000163918	ENSDARP00000130135
	ENSDARP00000115033
	ENSDARP00000089054
ENSG00000197283	ENSDARP00000122011
ENSG00000197283	ENSDARP00000087797
ENSG00000046647	
ENSG00000046647	ENSDARP00000119143
ENSG00000046647	ENSDARP00000053932
ENSG00000110717	ENSDARP00000059226
ENSG00000169964	ENSDARP00000131657
ENSG00000069275	ENSDARP00000093632
	ENSDARP00000135768
	ENSDARP00000135763
	ENSDARP00000132651
	ENSDARP00000141950
ENSG00000178035	ENSDARP00000024354
ENSG00000178035	ENSDARP00000132547
	ENSDARP00000127110
	ENSDARP00000131922
ENSG00000140443	ENSDARP00000017066
ENSG00000140443	
ENSG00000140443	ENSDARP00000133637
ENSG00000140443	ENSDARP00000143686
ENSG00000144724	ENSDARP00000086984
ENSG00000144724	ENSDARP00000143582
	ENSDARP00000126757
ENSG00000092445	ENSDARP00000116623
ENSG00000092445	ENSDARP00000076100
ENSG00000092445	ENSDARP00000138135
ENSG00000092445	ENSDARP00000134220
ENSG00000171160	ENSDARP00000099279
ENSG00000171160	ENSDARP00000132455
ENSG00000171160	ENSDARP00000057041
ENSG00000126351	ENSDARP00000127358
ENSG00000126351	ENSDARP00000143264
	ENSDARP00000095939
ENSG00000149308	ENSDARP00000133803
ENSG00000149308	
ENSG00000111885	ENSDARP00000119736
ENSG00000183778	ENSDARP00000082202
ENSG00000095203	ENSDARP00000124276
ENSG00000095203	ENSDARP00000081971
	ENSDARP00000095945
	ENSDARP00000069107
	ENSDARP00000115212
	ENSDARP00000100826
ENSG00000145293	ENSDARP00000031494
ENSG00000144036	ENSDARP00000134880
ENSG00000144036	ENSDARP00000142969
ENSG00000144036	ENSDARP00000138510
ENSG00000144036	ENSDARP00000132078
ENSG00000152332	ENSDARP00000077375
ENSG00000064042	ENSDARP00000134427
ENSG00000064042	ENSDARP00000137354
ENSG00000064042	ENSDARP00000139706
ENSG00000064042	ENSDARP00000134200
ENSG00000064042	ENSDARP00000137911
ENSG00000197063	ENSDARP00000142222
ENSG00000197063	ENSDARP00000138294
	ENSDARP00000102998
ENSG00000182362	ENSDARP00000115293
	ENSDARP00000132870
	ENSDARP00000101856
ENSG00000119771	ENSDARP00000030003
ENSG00000116285	ENSDARP00000105673
ENSG00000144161	ENSDARP00000103811
ENSG00000188177	ENSDARP00000103811
ENSG00000162763	ENSDARP00000138719
ENSG00000108771	ENSDARP00000110039
	ENSDARP00000088200
ENSG00000124766	ENSDARP00000136757
ENSG00000148600	ENSDARP00000131471
ENSG00000139289	ENSDARP00000136364
ENSG00000115665	ENSDARP00000131632
ENSG00000124713	ENSDARP00000007584
ENSG00000236104	ENSDARP00000015726
ENSG00000213588	ENSDARP00000015726
ENSG00000120519	ENSDARP00000131861
ENSG00000108506	ENSDARP00000138347
ENSG00000113722	ENSDARP00000076430
ENSG00000105323	ENSDARP00000098055
ENSG00000168140	ENSDARP00000135572
	ENSDARP00000133921
	ENSDARP00000091913
	ENSDARP00000139602
ENSG00000137098	ENSDARP00000138588
ENSG00000237110	ENSDARP00000076593
ENSG00000146385	ENSDARP00000076593
ENSG00000135569	ENSDARP00000076593
ENSG00000146383	ENSDARP00000076593
ENSG00000130508	ENSDARP00000131814
ENSG00000277157	ENSDARP00000107946
ENSG00000198626	ENSDARP00000134587
ENSG00000145536	ENSDARP00000087089
	ENSDARP00000139235
	ENSDARP00000130794
	ENSDARP00000068505
	ENSDARP00000093527
	ENSDARP00000111973
	ENSDARP00000084379
	ENSDARP00000141484
	ENSDARP00000011927
	ENSDARP00000133817
	ENSDARP00000135864
	ENSDARP00000096416
	ENSDARP00000100082
	ENSDARP00000019688
ENSG00000175931	ENSDARP00000131827
ENSG00000138757	ENSDARP00000092787
ENSG00000138757	ENSDARP00000040922
ENSG00000138757	ENSDARP00000027568
ENSG00000138757	ENSDARP00000131734
ENSG00000161955	ENSDARP00000108128
ENSG00000248871	ENSDARP00000108128
ENSG00000239697	ENSDARP00000108128
ENSG00000134489	ENSDARP00000066377
	ENSDARP00000134008
	ENSDARP00000133735
	ENSDARP00000132276
ENSG00000073146	ENSDARP00000136777
ENSG00000073146	ENSDARP00000138936
	ENSDARP00000099477
	ENSDARP00000138461
ENSG00000133020	ENSDARP00000088845
ENSG00000109061	ENSDARP00000088845
ENSG00000109063	ENSDARP00000088845
ENSG00000125414	ENSDARP00000088845
	ENSDARP00000108380
ENSG00000185633	ENSDARP00000144083
ENSG00000185633	ENSDARP00000110466
ENSG00000105499	ENSDARP00000139902
ENSG00000158987	ENSDARP00000063713
ENSG00000273217	ENSDARP00000063713
	ENSDARP00000131017
ENSG00000156194	ENSDARP00000134268
	ENSDARP00000132598
	ENSDARP00000139915
	ENSDARP00000101228
ENSG00000166037	ENSDARP00000088236
ENSG00000221909	ENSDARP00000137673
ENSG00000237765	ENSDARP00000137673
ENSG00000221886	ENSDARP00000137673
ENSG00000236287	ENSDARP00000137673
	ENSDARP00000131413
	ENSDARP00000076481
ENSG00000182612	ENSDARP00000065804
ENSG00000061273	ENSDARP00000132042
	ENSDARP00000137339
	ENSDARP00000107349
ENSG00000115844	ENSDARP00000103004
	ENSDARP00000132024
	ENSDARP00000130902
ENSG00000086589	ENSDARP00000004055
	ENSDARP00000137071
	ENSDARP00000131519
ENSG00000172432	ENSDARP00000132943
ENSG00000107021	ENSDARP00000132492
ENSG00000107021	ENSDARP00000134047
ENSG00000107021	ENSDARP00000132288
ENSG00000160191	ENSDARP00000100206
	ENSDARP00000131102
ENSG00000158104	ENSDARP00000066049
ENSG00000008838	ENSDARP00000132097
ENSG00000131389	ENSDARP00000130106
	ENSDARP00000141807
ENSG00000147687	ENSDARP00000053616
ENSG00000147687	ENSDARP00000140045
	ENSDARP00000141771
ENSG00000227051	ENSDARP00000144590
	ENSDARP00000130349
	ENSDARP00000044598
	ENSDARP00000107779
ENSG00000249158	ENSDARP00000091369
ENSG00000250120	ENSDARP00000091369
ENSG00000204965	ENSDARP00000091369
ENSG00000204969	ENSDARP00000091369
ENSG00000204967	ENSDARP00000091369
ENSG00000204970	ENSDARP00000091369
ENSG00000251664	ENSDARP00000091369
ENSG00000204962	ENSDARP00000091369
ENSG00000081842	ENSDARP00000091369
ENSG00000239389	ENSDARP00000091369
ENSG00000204961	ENSDARP00000091369
ENSG00000011028	ENSDARP00000144542
ENSG00000011028	ENSDARP00000102728
	ENSDARP00000132298
ENSG00000134030	ENSDARP00000108736
ENSG00000050344	ENSDARP00000015027
	ENSDARP00000100243
ENSG00000163812	ENSDARP00000076218
	ENSDARP00000139904
	ENSDARP00000135187
ENSG00000166189	ENSDARP00000026509
ENSG00000151322	ENSDARP00000016823
ENSG00000144645	ENSDARP00000135449
ENSG00000105499	ENSDARP00000137563
ENSG00000105499	ENSDARP00000067595
ENSG00000196743	ENSDARP00000133664
ENSG00000196743	ENSDARP00000106218
	ENSDARP00000076010
	ENSDARP00000144124
	ENSDARP00000144452
	ENSDARP00000144175
ENSG00000131584	ENSDARP00000110614
	ENSDARP00000105320
ENSG00000105576	ENSDARP00000062944
	ENSDARP00000040280
ENSG00000105287	ENSDARP00000110840
ENSG00000148082	ENSDARP00000139836
ENSG00000148082	ENSDARP00000138663
ENSG00000198113	ENSDARP00000055139
	ENSDARP00000068107
ENSG00000122691	ENSDARP00000010424
ENSG00000085433	ENSDARP00000141172
	ENSDARP00000130799
ENSG00000198901	ENSDARP00000130445
ENSG00000198901	ENSDARP00000139061
ENSG00000096696	ENSDARP00000103914
	ENSDARP00000063317
	ENSDARP00000143510
	ENSDARP00000096702
ENSG00000146676	ENSDARP00000136139
ENSG00000135241	ENSDARP00000138550
ENSG00000145723	ENSDARP00000130603
ENSG00000160445	ENSDARP00000131818
ENSG00000160445	ENSDARP00000141578
ENSG00000110841	ENSDARP00000130515
ENSG00000110841	ENSDARP00000141577
ENSG00000110841	ENSDARP00000138313
ENSG00000110841	ENSDARP00000139561
	ENSDARP00000143275
ENSG00000186038	ENSDARP00000097674
ENSG00000186090	ENSDARP00000097674
ENSG00000178084	ENSDARP00000097674
ENSG00000106560	ENSDARP00000141267
ENSG00000171115	ENSDARP00000141267
ENSG00000213203	ENSDARP00000141267
ENSG00000281887	ENSDARP00000141267
ENSG00000133561	ENSDARP00000141267
ENSG00000179144	ENSDARP00000141267
ENSG00000133574	ENSDARP00000141267
ENSG00000196329	ENSDARP00000141267
	ENSDARP00000137841
ENSG00000169139	ENSDARP00000004795
ENSG00000165533	ENSDARP00000140172
ENSG00000037637	ENSDARP00000112336
ENSG00000071564	ENSDARP00000135697
ENSG00000071564	ENSDARP00000135672
	ENSDARP00000103963
ENSG00000013561	ENSDARP00000141529
	ENSDARP00000140235
	ENSDARP00000131765
ENSG00000142494	ENSDARP00000082070
ENSG00000060491	ENSDARP00000134909
ENSG00000165355	ENSDARP00000103689
	ENSDARP00000096843
ENSG00000109684	ENSDARP00000108179
	ENSDARP00000061300
	ENSDARP00000056385
	ENSDARP00000101874
	ENSDARP00000104184
	ENSDARP00000134025
	ENSDARP00000138814
ENSG00000204291	ENSDARP00000087948
	ENSDARP00000144559
	ENSDARP00000101131
	ENSDARP00000100295
ENSG00000160862	ENSDARP00000045181
ENSG00000204520	ENSDARP00000045181
ENSG00000104870	ENSDARP00000045181
ENSG00000204516	ENSDARP00000045181
ENSG00000010704	ENSDARP00000045181
ENSG00000160862	ENSDARP00000139955
ENSG00000204520	ENSDARP00000139955
ENSG00000104870	ENSDARP00000139955
ENSG00000204516	ENSDARP00000139955
ENSG00000010704	ENSDARP00000139955
	ENSDARP00000135488
ENSG00000173227	ENSDARP00000141169
ENSG00000069998	ENSDARP00000133823
ENSG00000035499	ENSDARP00000132772
ENSG00000116455	ENSDARP00000141388
ENSG00000157869	ENSDARP00000139106
ENSG00000171444	ENSDARP00000139720
ENSG00000171444	ENSDARP00000129897
ENSG00000172765	ENSDARP00000144551
ENSG00000172765	ENSDARP00000080872
	ENSDARP00000141023
ENSG00000174343	ENSDARP00000139294
	ENSDARP00000133560
	ENSDARP00000139962
	ENSDARP00000132137
ENSG00000128951	ENSDARP00000133795
	ENSDARP00000130211
ENSG00000113302	ENSDARP00000137391
ENSG00000284691	ENSDARP00000137937
ENSG00000284691	ENSDARP00000140132
	ENSDARP00000141682
	ENSDARP00000134070
	ENSDARP00000136277
	ENSDARP00000127542
ENSG00000075618	ENSDARP00000077647
ENSG00000092978	ENSDARP00000136154
ENSG00000222038	ENSDARP00000055193
ENSG00000075624	ENSDARP00000055193
ENSG00000222038	ENSDARP00000122263
ENSG00000075624	ENSDARP00000122263
ENSG00000222038	ENSDARP00000120388
ENSG00000075624	ENSDARP00000120388
ENSG00000182095	ENSDARP00000129614
ENSG00000182095	ENSDARP00000094262
ENSG00000182095	ENSDARP00000144488
ENSG00000138031	ENSDARP00000122685
ENSG00000138031	ENSDARP00000012983
ENSG00000241468	ENSDARP00000055185
ENSG00000170345	ENSDARP00000043297
ENSG00000170345	ENSDARP00000060679
ENSG00000106244	ENSDARP00000021565
ENSG00000147044	ENSDARP00000135965
ENSG00000147044	ENSDARP00000141149
ENSG00000147044	ENSDARP00000136813
ENSG00000104055	ENSDARP00000129181
ENSG00000166947	ENSDARP00000129181
ENSG00000166948	ENSDARP00000129181
ENSG00000125780	ENSDARP00000129181
ENSG00000159495	ENSDARP00000129181
ENSG00000104055	ENSDARP00000139870
ENSG00000166947	ENSDARP00000139870
ENSG00000166948	ENSDARP00000139870
ENSG00000125780	ENSDARP00000139870
ENSG00000159495	ENSDARP00000139870
ENSG00000177302	ENSDARP00000127896
ENSG00000177302	
ENSG00000167962	ENSDARP00000069243
ENSG00000167962	ENSDARP00000143828
ENSG00000051180	
ENSG00000051180	ENSDARP00000060705
ENSG00000051180	ENSDARP00000123382
ENSG00000051180	ENSDARP00000102254
ENSG00000137824	ENSDARP00000060701
ENSG00000137824	ENSDARP00000127432
ENSG00000119718	ENSDARP00000060688
ENSG00000119718	ENSDARP00000138427
ENSG00000108591	ENSDARP00000008399
ENSG00000108591	ENSDARP00000105639
ENSG00000108591	
ENSG00000175197	ENSDARP00000078063
ENSG00000166986	ENSDARP00000123109
ENSG00000166986	ENSDARP00000122981
	ENSDARP00000127417
	ENSDARP00000060709
	ENSDARP00000138441
ENSG00000091536	ENSDARP00000124896
	ENSDARP00000127263
	ENSDARP00000060712
ENSG00000119686	ENSDARP00000038667
ENSG00000131899	ENSDARP00000117251
ENSG00000131899	ENSDARP00000114914
ENSG00000131899	ENSDARP00000093316
ENSG00000131899	ENSDARP00000024810
	ENSDARP00000106308
ENSG00000146399	ENSDARP00000116706
ENSG00000146399	ENSDARP00000116238
ENSG00000146399	ENSDARP00000060794
ENSG00000146399	ENSDARP00000123443
ENSG00000146399	ENSDARP00000012766
	ENSDARP00000060772
	ENSDARP00000106878
	ENSDARP00000108707
	ENSDARP00000107452
ENSG00000146378	ENSDARP00000113427
ENSG00000146378	ENSDARP00000105341
ENSG00000197457	ENSDARP00000128691
ENSG00000188522	ENSDARP00000111123
ENSG00000101311	ENSDARP00000116317
ENSG00000101311	
ENSG00000101311	ENSDARP00000122875
ENSG00000101311	ENSDARP00000069034
	ENSDARP00000128324
	ENSDARP00000106839
	ENSDARP00000132777
ENSG00000075043	ENSDARP00000129012
ENSG00000170471	ENSDARP00000129233
ENSG00000170471	ENSDARP00000143886
ENSG00000170471	ENSDARP00000110828
ENSG00000167191	ENSDARP00000128663
ENSG00000167191	ENSDARP00000097710
ENSG00000174628	ENSDARP00000102959
ENSG00000174628	ENSDARP00000128182
ENSG00000006453	ENSDARP00000129237
ENSG00000006453	ENSDARP00000109733
ENSG00000006453	ENSDARP00000092732
ENSG00000215148	ENSDARP00000118878
ENSG00000005001	ENSDARP00000118878
ENSG00000172382	ENSDARP00000118878
ENSG00000116176	ENSDARP00000118878
ENSG00000007038	ENSDARP00000118878
ENSG00000103355	ENSDARP00000118878
ENSG00000052344	ENSDARP00000118878
ENSG00000215148	ENSDARP00000133907
ENSG00000005001	ENSDARP00000133907
ENSG00000172382	ENSDARP00000133907
ENSG00000116176	ENSDARP00000133907
ENSG00000007038	ENSDARP00000133907
ENSG00000103355	ENSDARP00000133907
ENSG00000052344	ENSDARP00000133907
ENSG00000215148	ENSDARP00000021264
ENSG00000005001	ENSDARP00000021264
ENSG00000172382	ENSDARP00000021264
ENSG00000116176	ENSDARP00000021264
ENSG00000007038	ENSDARP00000021264
ENSG00000103355	ENSDARP00000021264
ENSG00000052344	ENSDARP00000021264
ENSG00000215148	ENSDARP00000138127
ENSG00000005001	ENSDARP00000138127
ENSG00000172382	ENSDARP00000138127
ENSG00000116176	ENSDARP00000138127
ENSG00000007038	ENSDARP00000138127
ENSG00000103355	ENSDARP00000138127
ENSG00000052344	ENSDARP00000138127
	ENSDARP00000097044
	ENSDARP00000128584
ENSG00000173960	ENSDARP00000124898
ENSG00000275832	ENSDARP00000128728
ENSG00000275832	ENSDARP00000069369
ENSG00000164715	ENSDARP00000098121
ENSG00000164715	ENSDARP00000130657
ENSG00000163026	ENSDARP00000011821
ENSG00000163026	ENSDARP00000138077
ENSG00000106305	ENSDARP00000129634
ENSG00000106305	ENSDARP00000008898
ENSG00000136448	ENSDARP00000124689
ENSG00000136448	ENSDARP00000105829
	ENSDARP00000128184
	ENSDARP00000127493
	ENSDARP00000097223
ENSG00000108469	ENSDARP00000127973
ENSG00000124813	ENSDARP00000048977
ENSG00000124813	ENSDARP00000076720
ENSG00000124813	ENSDARP00000076702
ENSG00000124813	ENSDARP00000112126
ENSG00000124813	ENSDARP00000076713
ENSG00000112782	ENSDARP00000029090
ENSG00000112782	ENSDARP00000091344
ENSG00000112782	ENSDARP00000143431
ENSG00000175267	ENSDARP00000128439
ENSG00000175267	ENSDARP00000107851
ENSG00000140740	ENSDARP00000015132
ENSG00000140740	ENSDARP00000128180
ENSG00000140740	ENSDARP00000132157
ENSG00000140740	ENSDARP00000136037
ENSG00000140740	ENSDARP00000133556
	ENSDARP00000119253
	ENSDARP00000122148
	ENSDARP00000136498
	ENSDARP00000127632
	ENSDARP00000129530
	ENSDARP00000101954
	ENSDARP00000138104
ENSG00000169689	ENSDARP00000109030
ENSG00000169689	ENSDARP00000124475
ENSG00000141524	ENSDARP00000124750
ENSG00000141524	ENSDARP00000092615
ENSG00000108679	ENSDARP00000092605
ENSG00000124201	ENSDARP00000136296
ENSG00000124201	ENSDARP00000134096
ENSG00000259024	ENSDARP00000009966
ENSG00000171928	ENSDARP00000009966
ENSG00000175106	ENSDARP00000009966
ENSG00000161647	ENSDARP00000129002
ENSG00000008256	ENSDARP00000128444
ENSG00000008256	
ENSG00000008256	ENSDARP00000129690
ENSG00000008256	ENSDARP00000050575
ENSG00000154240	ENSDARP00000098101
ENSG00000154240	ENSDARP00000137999
ENSG00000154240	ENSDARP00000134431
ENSG00000154240	ENSDARP00000132127
ENSG00000154240	ENSDARP00000138472
ENSG00000166226	ENSDARP00000143083
ENSG00000166226	ENSDARP00000107538
ENSG00000136026	ENSDARP00000049169
ENSG00000136478	ENSDARP00000098400
ENSG00000136478	ENSDARP00000127721
ENSG00000136478	ENSDARP00000107338
ENSG00000197063	ENSDARP00000127969
ENSG00000170421	ENSDARP00000094849
ENSG00000185069	ENSDARP00000094849
ENSG00000189182	ENSDARP00000094849
ENSG00000170454	ENSDARP00000094849
ENSG00000185479	ENSDARP00000094849
ENSG00000170484	ENSDARP00000094849
ENSG00000172867	ENSDARP00000094849
ENSG00000167768	ENSDARP00000094849
ENSG00000170486	ENSDARP00000094849
ENSG00000185640	ENSDARP00000094849
ENSG00000186442	ENSDARP00000094849
ENSG00000170465	ENSDARP00000094849
ENSG00000135480	ENSDARP00000094849
ENSG00000170477	ENSDARP00000094849
ENSG00000205420	ENSDARP00000094849
ENSG00000139648	ENSDARP00000094849
ENSG00000186049	ENSDARP00000094849
ENSG00000186081	ENSDARP00000094849
ENSG00000154646	ENSDARP00000121315
ENSG00000154646	ENSDARP00000100259
	ENSDARP00000141921
	ENSDARP00000133759
	ENSDARP00000128931
	ENSDARP00000109766
ENSG00000153292	ENSDARP00000119960
ENSG00000164393	ENSDARP00000119960
ENSG00000153294	ENSDARP00000119960
ENSG00000069122	ENSDARP00000119960
ENSG00000153292	ENSDARP00000111058
ENSG00000164393	ENSDARP00000111058
ENSG00000153294	ENSDARP00000111058
ENSG00000069122	ENSDARP00000111058
ENSG00000174576	ENSDARP00000114984
ENSG00000174576	ENSDARP00000105317
ENSG00000069424	ENSDARP00000142402
ENSG00000069424	ENSDARP00000110643
	ENSDARP00000094644
ENSG00000007541	ENSDARP00000114962
ENSG00000267303	ENSDARP00000123654
ENSG00000161847	ENSDARP00000123654
ENSG00000267303	ENSDARP00000109981
ENSG00000161847	ENSDARP00000109981
ENSG00000267303	ENSDARP00000125832
ENSG00000161847	ENSDARP00000125832
ENSG00000267303	ENSDARP00000040082
ENSG00000161847	ENSDARP00000040082
ENSG00000267303	ENSDARP00000138221
ENSG00000161847	ENSDARP00000138221
ENSG00000131470	ENSDARP00000055227
ENSG00000131470	ENSDARP00000114670
ENSG00000131470	ENSDARP00000118668
ENSG00000118689	ENSDARP00000062981
ENSG00000118689	ENSDARP00000110974
	ENSDARP00000127442
	ENSDARP00000142290
	ENSDARP00000142094
	ENSDARP00000142226
ENSG00000197562	ENSDARP00000081481
ENSG00000116288	ENSDARP00000041530
ENSG00000116288	ENSDARP00000115342
ENSG00000116288	
ENSG00000141699	ENSDARP00000105943
ENSG00000113851	ENSDARP00000062723
ENSG00000163931	ENSDARP00000045887
	ENSDARP00000138839
	ENSDARP00000130575
	ENSDARP00000144351
	ENSDARP00000122464
	ENSDARP00000133206
	ENSDARP00000130857
	ENSDARP00000100991
	ENSDARP00000135193
	ENSDARP00000132231
	ENSDARP00000108077
ENSG00000153292	ENSDARP00000100507
ENSG00000164393	ENSDARP00000100507
ENSG00000153294	ENSDARP00000100507
ENSG00000069122	ENSDARP00000100507
ENSG00000153292	
ENSG00000164393	
ENSG00000153294	
ENSG00000069122	
ENSG00000080824	ENSDARP00000026065
ENSG00000080824	ENSDARP00000137112
ENSG00000165669	
ENSG00000165669	ENSDARP00000058031
ENSG00000165669	ENSDARP00000141030
ENSG00000161980	ENSDARP00000055128
ENSG00000139372	ENSDARP00000127725
ENSG00000139372	ENSDARP00000128091
ENSG00000139372	ENSDARP00000105235
ENSG00000107560	ENSDARP00000135053
ENSG00000107560	ENSDARP00000132386
ENSG00000237515	ENSDARP00000069025
ENSG00000182180	ENSDARP00000138425
	ENSDARP00000132099
	ENSDARP00000130580
	ENSDARP00000131128
	ENSDARP00000142667
	ENSDARP00000142991
ENSG00000188042	ENSDARP00000074763
ENSG00000080546	ENSDARP00000127233
ENSG00000080546	ENSDARP00000127322
ENSG00000080546	ENSDARP00000062992
ENSG00000080546	ENSDARP00000120221
	ENSDARP00000033750
ENSG00000254806	ENSDARP00000128138
ENSG00000204070	ENSDARP00000128138
ENSG00000164850	ENSDARP00000070486
ENSG00000278195	ENSDARP00000097945
	ENSDARP00000116981
	ENSDARP00000127429
	ENSDARP00000101544
ENSG00000263809	ENSDARP00000130503
ENSG00000037241	ENSDARP00000130503
ENSG00000161970	ENSDARP00000130503
	ENSDARP00000135552
	ENSDARP00000141366
ENSG00000084092	ENSDARP00000136600
ENSG00000084092	ENSDARP00000133804
	ENSDARP00000126370
ENSG00000007516	ENSDARP00000129396
	ENSDARP00000139972
	ENSDARP00000129931
	ENSDARP00000118689
	ENSDARP00000116955
	ENSDARP00000115331
ENSG00000168438	ENSDARP00000060431
	ENSDARP00000129038
ENSG00000214517	ENSDARP00000018567
ENSG00000214517	ENSDARP00000136781
	ENSDARP00000129839
	ENSDARP00000068301
ENSG00000084710	ENSDARP00000112891
	ENSDARP00000113153
	ENSDARP00000004283
ENSG00000133121	ENSDARP00000135603
ENSG00000133121	ENSDARP00000138606
ENSG00000133121	ENSDARP00000134729
ENSG00000103978	ENSDARP00000115155
ENSG00000103978	ENSDARP00000123025
ENSG00000103978	ENSDARP00000100667
ENSG00000103978	ENSDARP00000143751
ENSG00000186891	ENSDARP00000108376
ENSG00000132002	ENSDARP00000141952
ENSG00000149418	ENSDARP00000119901
ENSG00000149418	ENSDARP00000082343
ENSG00000149418	ENSDARP00000091927
ENSG00000213047	ENSDARP00000140522
ENSG00000213047	ENSDARP00000140950
ENSG00000213047	ENSDARP00000134770
	ENSDARP00000114767
	ENSDARP00000120516
	ENSDARP00000118088
	ENSDARP00000105101
ENSG00000137309	ENSDARP00000128816
ENSG00000137309	ENSDARP00000133824
ENSG00000137309	ENSDARP00000144457
	ENSDARP00000130449
	ENSDARP00000137022
ENSG00000203724	ENSDARP00000096390
ENSG00000118007	ENSDARP00000113547
ENSG00000118007	ENSDARP00000082543
ENSG00000162620	ENSDARP00000113601
ENSG00000162620	ENSDARP00000104128
ENSG00000134109	ENSDARP00000120614
ENSG00000134109	
ENSG00000134109	ENSDARP00000018577
ENSG00000143355	ENSDARP00000054806
ENSG00000143355	ENSDARP00000143543
ENSG00000143355	ENSDARP00000074010
ENSG00000118508	ENSDARP00000032828
ENSG00000118508	
ENSG00000118508	ENSDARP00000127459
	ENSDARP00000065778
	ENSDARP00000124528
ENSG00000147813	ENSDARP00000035128
ENSG00000262664	ENSDARP00000133226
ENSG00000262664	ENSDARP00000141338
